date,instrument_name,expiry_name,expiry_date,strike,type,volume,open_interest,rho,theta,vega,gamma,delta,bid_iv,ask_iv,mark_iv
2026-01-23T21:00:00.000000,BTC-30JAN26-92000-C,30JAN26,2026-01-30,92000.0,call,396.1,3289.9,4.61161,-112.22886,41.42603,0.00008,0.29989,33.57,35.74,34.91
2026-01-23T21:00:00.000000,BTC-30JAN26-92000-P,30JAN26,2026-01-30,92000.0,put,11.3,1467.8,-11.62842,-112.22886,41.42603,0.00008,-0.70011,33.05,37.37,34.91
2026-01-23T21:00:00.000000,BTC-30JAN26-93000-C,30JAN26,2026-01-30,93000.0,call,160.4,717.9,3.4622,-96.81741,35.69974,0.00007,0.22456,33.97,35.24,34.95
2026-01-23T21:00:00.000000,BTC-30JAN26-93000-P,30JAN26,2026-01-30,93000.0,put,0.3,262.8,-12.9547,-96.81162,35.69761,0.00007,-0.77546,32.97,37.96,34.95
2026-01-23T21:00:00.000000,BTC-30JAN26-94000-C,30JAN26,2026-01-30,94000.0,call,58.0,1469.7,2.50715,-79.51518,29.26074,0.00006,0.16226,34.39,35.31,35.02
2026-01-23T21:00:00.000000,BTC-30JAN26-94000-P,30JAN26,2026-01-30,94000.0,put,19.1,742.4,-14.08564,-79.52128,29.26298,0.00006,-0.83772,32.0,38.14,35.02
2026-01-23T21:00:00.000000,BTC-30JAN26-95000-C,30JAN26,2026-01-30,95000.0,call,149.6,2536.2,1.79644,-64.19024,23.28564,0.00005,0.11609,35.04,35.82,35.52
2026-01-23T21:00:00.000000,BTC-30JAN26-95000-P,30JAN26,2026-01-30,95000.0,put,1.2,802.4,-14.97293,-64.19607,23.28776,0.00005,-0.8839,29.73,39.76,35.52
2026-01-23T21:00:00.000000,BTC-30JAN26-96000-C,30JAN26,2026-01-30,96000.0,call,1079.0,3414.3,1.2875,-51.39244,18.23377,0.00004,0.08312,35.84,36.82,36.32
2026-01-23T21:00:00.000000,BTC-30JAN26-96000-P,30JAN26,2026-01-30,96000.0,put,19.5,227.2,-15.65879,-51.38717,18.2319,0.00004,-0.9169,29.35,42.17,36.32
2026-01-23T21:00:00.000000,BTC-30JAN26-97000-C,30JAN26,2026-01-30,97000.0,call,275.2,1167.4,0.92909,-41.07272,14.18386,0.00003,0.05994,36.96,38.2,37.31
2026-01-23T21:00:00.000000,BTC-30JAN26-97000-P,30JAN26,2026-01-30,97000.0,put,25.5,82.2,-16.19355,-41.07272,14.18386,0.00003,-0.94006,31.47,43.89,37.31
2026-01-23T21:00:00.000000,BTC-30JAN26-98000-C,30JAN26,2026-01-30,98000.0,call,164.4,4081.1,0.69354,-33.74079,11.24093,0.00002,0.04473,38.47,39.25,38.68
2026-01-23T21:00:00.000000,BTC-30JAN26-98000-P,30JAN26,2026-01-30,98000.0,put,0.0,200.2,-16.60562,-33.74079,11.24093,0.00002,-0.95527,0.0,47.34,38.68
2026-01-23T21:00:00.000000,BTC-30JAN26-99000-C,30JAN26,2026-01-30,99000.0,call,4.9,311.8,0.52327,-27.78222,8.9356,0.00002,0.03374,39.08,40.12,40.07
2026-01-23T21:00:00.000000,BTC-30JAN26-99000-P,30JAN26,2026-01-30,99000.0,put,0.2,14.9,-16.95241,-27.78222,8.9356,0.00002,-0.96626,0.0,50.57,40.07
2026-01-23T21:00:00.000000,BTC-6FEB26-100000-C,6FEB26,2026-02-06,100000.0,call,66.2,1042.7,2.128,-30.169,22.19431,0.00002,0.06635,35.78,37.01,36.55
2026-01-23T21:00:00.000000,BTC-6FEB26-100000-P,6FEB26,2026-02-06,100000.0,put,0.0,0.3,-34.70229,-30.169,22.19431,0.00002,-0.93365,32.1,41.95,36.55
2026-01-23T21:00:00.000000,BTC-6FEB26-102000-C,6FEB26,2026-02-06,102000.0,call,117.5,551.1,1.41146,-22.76469,16.02964,0.00001,0.04398,37.7,38.81,38.18
2026-01-23T21:00:00.000000,BTC-6FEB26-102000-P,6FEB26,2026-02-06,102000.0,put,0.0,0.2,-36.15544,-22.76469,16.02964,0.00001,-0.95602,29.75,44.77,38.18
2026-01-23T21:00:00.000000,BTC-6FEB26-104000-C,6FEB26,2026-02-06,104000.0,call,10.2,118.2,0.97029,-17.55453,11.79447,0.00001,0.03022,39.42,40.92,40.02
2026-01-23T21:00:00.000000,BTC-6FEB26-104000-P,6FEB26,2026-02-06,104000.0,put,0.0,0.3,-37.33322,-17.55453,11.79447,0.00001,-0.96978,0.0,50.72,40.02
2026-01-23T21:00:00.000000,BTC-6FEB26-105000-C,6FEB26,2026-02-06,105000.0,call,30.1,773.9,0.80009,-15.24324,10.0409,0.00001,0.02492,40.66,41.53,40.82
2026-01-23T21:00:00.000000,BTC-6FEB26-105000-P,6FEB26,2026-02-06,105000.0,put,0.0,0.0,-37.87171,-15.24324,10.0409,0.00001,-0.97508,0.0,50.55,40.82
2026-01-23T21:00:00.000000,BTC-6FEB26-108000-C,6FEB26,2026-02-06,108000.0,call,1.0,1018.3,0.54357,-11.99422,7.24405,0.00001,0.01695,43.09,45.61,44.52
2026-01-23T21:00:00.000000,BTC-6FEB26-108000-P,6FEB26,2026-02-06,108000.0,put,0.0,0.0,-39.23311,-11.9947,7.24434,0.00001,-0.98305,0.0,57.9,44.52
2026-01-23T21:00:00.000000,BTC-6FEB26-110000-C,6FEB26,2026-02-06,110000.0,call,0.3,70.2,0.42272,-10.15091,5.83879,0.0,0.01319,45.02,48.14,46.74
2026-01-23T21:00:00.000000,BTC-6FEB26-110000-P,6FEB26,2026-02-06,110000.0,put,0.0,0.0,-40.09062,-10.1505,5.83856,0.0,-0.98681,0.0,63.43,46.74
2026-01-23T21:00:00.000000,BTC-6FEB26-112000-C,6FEB26,2026-02-06,112000.0,call,0.2,1208.8,0.36363,-9.45875,5.13036,0.0,0.01136,48.44,50.24,49.57
2026-01-23T21:00:00.000000,BTC-6FEB26-112000-P,6FEB26,2026-02-06,112000.0,put,0.0,0.0,-40.88628,-9.45912,5.13056,0.0,-0.98864,0.0,68.87,49.57
2026-01-23T21:00:00.000000,BTC-6FEB26-115000-C,6FEB26,2026-02-06,115000.0,call,0.5,106.5,0.28194,-8.14586,4.11385,0.0,0.00882,50.95,53.41,53.24
2026-01-23T21:00:00.000000,BTC-6FEB26-115000-P,6FEB26,2026-02-06,115000.0,put,0.0,0.1,-42.07289,-8.14586,4.11385,0.0,-0.99118,0.0,70.09,53.24
2026-01-23T21:00:00.000000,BTC-6FEB26-80000-C,6FEB26,2026-02-06,80000.0,call,0.0,4.4,26.55142,-44.81855,26.71921,0.00002,0.91538,40.19,47.31,45.1
2026-01-23T21:00:00.000000,BTC-6FEB26-80000-P,6FEB26,2026-02-06,80000.0,put,92.1,832.1,-2.91281,-44.81855,26.71921,0.00002,-0.08462,44.5,45.84,45.1
2026-01-23T21:00:00.000000,BTC-6FEB26-84000-C,6FEB26,2026-02-06,84000.0,call,0.1,0.1,24.65906,-67.42805,45.52775,0.00004,0.81795,36.51,41.52,39.82
2026-01-23T21:00:00.000000,BTC-6FEB26-84000-P,6FEB26,2026-02-06,84000.0,put,12.0,245.5,-6.27821,-67.4269,45.52698,0.00004,-0.18204,39.13,41.09,39.82
2026-01-23T21:00:00.000000,BTC-6FEB26-85000-C,6FEB26,2026-02-06,85000.0,call,0.0,0.9,23.68609,-73.80521,51.09943,0.00004,0.77933,36.26,39.82,38.83
2026-01-23T21:00:00.000000,BTC-6FEB26-85000-P,6FEB26,2026-02-06,85000.0,put,47.7,981.5,-7.61986,-73.80629,51.10018,0.00004,-0.22067,38.31,39.19,38.83
2026-01-23T21:00:00.000000,BTC-6FEB26-86000-C,6FEB26,2026-02-06,86000.0,call,0.0,3.7,22.48344,-79.7407,56.5102,0.00005,0.73425,35.97,39.16,37.94
2026-01-23T21:00:00.000000,BTC-6FEB26-86000-P,6FEB26,2026-02-06,86000.0,put,21.7,103.3,-9.19061,-79.7407,56.5102,0.00005,-0.26575,37.58,38.37,37.94
2026-01-23T21:00:00.000000,BTC-6FEB26-87000-C,6FEB26,2026-02-06,87000.0,call,0.0,0.3,21.05836,-84.64925,61.36796,0.00006,0.68297,35.55,37.75,37.09
2026-01-23T21:00:00.000000,BTC-6FEB26-87000-P,6FEB26,2026-02-06,87000.0,put,57.9,72.4,-10.98399,-84.64925,61.36796,0.00006,-0.31703,36.81,37.54,37.09
2026-01-23T21:00:00.000000,BTC-6FEB26-88000-C,6FEB26,2026-02-06,88000.0,call,3.0,15.1,19.42425,-87.98814,65.27571,0.00006,0.62594,34.94,37.0,36.24
2026-01-23T21:00:00.000000,BTC-6FEB26-88000-P,6FEB26,2026-02-06,88000.0,put,17.9,222.8,-12.9864,-87.98814,65.27571,0.00006,-0.37406,35.93,36.62,36.24
2026-01-23T21:00:00.000000,BTC-6FEB26-89000-C,6FEB26,2026-02-06,89000.0,call,2.1,163.3,17.58694,-89.99294,67.8542,0.00006,0.56361,34.75,36.08,35.66
2026-01-23T21:00:00.000000,BTC-6FEB26-89000-P,6FEB26,2026-02-06,89000.0,put,11.4,123.8,-15.19172,-89.99275,67.85405,0.00006,-0.43638,35.52,36.18,35.66
2026-01-23T21:00:00.000000,BTC-6FEB26-90000-C,6FEB26,2026-02-06,90000.0,call,77.3,520.4,15.62752,-89.80794,68.72926,0.00007,0.49833,34.26,35.57,35.13
2026-01-23T21:00:00.000000,BTC-6FEB26-90000-P,6FEB26,2026-02-06,90000.0,put,34.0,253.2,-17.52005,-89.80779,68.72915,0.00007,-0.50168,34.84,36.14,35.13
2026-01-23T21:00:00.000000,BTC-6FEB26-91000-C,6FEB26,2026-02-06,91000.0,call,23.0,143.9,13.61852,-87.7546,67.74209,0.00007,0.43245,34.1,35.43,34.83
2026-01-23T21:00:00.000000,BTC-6FEB26-91000-P,6FEB26,2026-02-06,91000.0,put,8.4,24.7,-19.89674,-87.75509,67.74247,0.00007,-0.56754,34.5,35.83,34.83
2026-01-23T21:00:00.000000,BTC-6FEB26-92000-C,6FEB26,2026-02-06,92000.0,call,14.6,77.8,11.66482,-84.10096,64.9989,0.00006,0.36915,33.62,35.01,34.79
2026-01-23T21:00:00.000000,BTC-6FEB26-92000-P,6FEB26,2026-02-06,92000.0,put,2.2,64.3,-22.21905,-84.10096,64.9989,0.00006,-0.63085,33.85,35.92,34.79
2026-01-23T21:00:00.000000,BTC-6FEB26-93000-C,6FEB26,2026-02-06,93000.0,call,40.8,257.5,9.82029,-78.5867,60.76566,0.00006,0.30984,33.55,35.04,34.77
2026-01-23T21:00:00.000000,BTC-6FEB26-93000-P,6FEB26,2026-02-06,93000.0,put,0.0,336.4,-24.43188,-78.5867,60.76566,0.00006,-0.69016,33.59,36.54,34.77
2026-01-23T21:00:00.000000,BTC-6FEB26-94000-C,6FEB26,2026-02-06,94000.0,call,166.9,353.7,8.13392,-71.75674,55.42924,0.00005,0.25596,33.26,34.9,34.81
2026-01-23T21:00:00.000000,BTC-6FEB26-94000-P,6FEB26,2026-02-06,94000.0,put,0.0,45.0,-26.48656,-71.75674,55.42924,0.00005,-0.74404,33.07,36.32,34.81
2026-01-23T21:00:00.000000,BTC-6FEB26-95000-C,6FEB26,2026-02-06,95000.0,call,94.4,226.5,6.60761,-63.72739,49.28979,0.00005,0.20741,33.73,34.65,34.76
2026-01-23T21:00:00.000000,BTC-6FEB26-95000-P,6FEB26,2026-02-06,95000.0,put,0.1,273.6,-28.38094,-63.72871,49.29081,0.00005,-0.79258,33.25,37.74,34.76
2026-01-23T21:00:00.000000,BTC-6FEB26-96000-C,6FEB26,2026-02-06,96000.0,call,14.7,636.6,5.29808,-55.61523,42.92655,0.00004,0.16596,33.3,35.42,34.83
2026-01-23T21:00:00.000000,BTC-6FEB26-96000-P,6FEB26,2026-02-06,96000.0,put,0.1,39.3,-30.05881,-55.61658,42.92759,0.00004,-0.83403,31.26,38.59,34.83
2026-01-23T21:00:00.000000,BTC-6FEB26-97000-C,6FEB26,2026-02-06,97000.0,call,36.4,717.2,4.17946,-47.46774,36.57555,0.00004,0.13067,34.24,34.98,34.89
2026-01-23T21:00:00.000000,BTC-6FEB26-97000-P,6FEB26,2026-02-06,97000.0,put,0.0,0.7,-31.54592,-47.46774,36.57555,0.00004,-0.86933,31.47,38.8,34.89
2026-01-23T21:00:00.000000,BTC-6FEB26-98000-C,6FEB26,2026-02-06,98000.0,call,17.3,133.1,3.30782,-40.57542,30.9548,0.00003,0.10328,34.54,35.42,35.24
2026-01-23T21:00:00.000000,BTC-6FEB26-98000-P,6FEB26,2026-02-06,98000.0,put,0.0,9.4,-32.78586,-40.57542,30.9548,0.00003,-0.89672,32.4,40.65,35.24
2026-01-23T21:00:00.000000,BTC-6FEB26-99000-C,6FEB26,2026-02-06,99000.0,call,56.6,261.5,2.64557,-34.96095,26.22236,0.00002,0.08254,35.08,36.12,35.85
2026-01-23T21:00:00.000000,BTC-6FEB26-99000-P,6FEB26,2026-02-06,99000.0,put,0.0,1.4,-33.81641,-34.96095,26.22236,0.00002,-0.91746,32.71,40.87,35.85
2026-01-23T22:00:00.000000,BTC-13FEB26-100000-C,13FEB26,2026-02-13,100000.0,call,205.5,260.8,5.10328,-33.54338,38.80301,0.00002,0.10575,35.09,35.32,35.28
2026-01-23T22:00:00.000000,BTC-13FEB26-100000-P,13FEB26,2026-02-13,100000.0,put,0.0,0.0,-50.79664,-33.54338,38.80301,0.00002,-0.89425,32.07,38.96,35.28
2026-01-23T22:00:00.000000,BTC-13FEB26-105000-C,13FEB26,2026-02-13,105000.0,call,204.7,204.7,2.21197,-19.07138,20.37934,0.00001,0.04571,37.53,38.85,38.19
2026-01-23T22:00:00.000000,BTC-13FEB26-105000-P,13FEB26,2026-02-13,105000.0,put,0.0,0.0,-56.48295,-19.07138,20.37934,0.00001,-0.95429,32.34,43.56,38.19
2026-01-23T22:00:00.000000,BTC-13FEB26-80000-C,13FEB26,2026-02-13,80000.0,call,0.0,0.0,38.48908,-44.27405,41.9624,0.00002,0.88202,40.38,45.74,43.05
2026-01-23T22:00:00.000000,BTC-13FEB26-80000-P,13FEB26,2026-02-13,80000.0,put,128.6,124.9,-6.23086,-44.27405,41.9624,0.00002,-0.11798,42.72,43.79,43.05
2026-01-23T22:00:00.000000,BTC-13FEB26-84000-C,13FEB26,2026-02-13,84000.0,call,0.0,0.0,35.24335,-60.29665,63.03584,0.00004,0.77892,37.21,40.77,39.03
2026-01-23T22:00:00.000000,BTC-13FEB26-84000-P,13FEB26,2026-02-13,84000.0,put,309.3,266.5,-11.71258,-60.29665,63.03584,0.00004,-0.22108,38.65,39.36,39.03
2026-01-23T22:00:00.000000,BTC-13FEB26-86000-C,13FEB26,2026-02-13,86000.0,call,0.0,0.0,32.22396,-67.83327,73.60928,0.00004,0.70182,35.98,39.03,37.6
2026-01-23T22:00:00.000000,BTC-13FEB26-86000-P,13FEB26,2026-02-13,86000.0,put,36.5,28.3,-15.85817,-67.84733,73.62454,0.00004,-0.29834,36.85,38.07,37.6
2026-01-23T22:00:00.000000,BTC-13FEB26-87000-C,13FEB26,2026-02-13,87000.0,call,1.0,0.4,30.36803,-70.77131,78.03582,0.00005,0.65713,36.31,38.03,37.01
2026-01-23T22:00:00.000000,BTC-13FEB26-87000-P,13FEB26,2026-02-13,87000.0,put,41.8,35.4,-18.26491,-70.77131,78.03582,0.00005,-0.34287,36.41,37.56,37.01
2026-01-23T22:00:00.000000,BTC-13FEB26-88000-C,13FEB26,2026-02-13,88000.0,call,2.0,11.4,28.311,-72.87956,81.51214,0.00005,0.609,35.43,37.08,36.49
2026-01-23T22:00:00.000000,BTC-13FEB26-88000-P,13FEB26,2026-02-13,88000.0,put,0.7,9.8,-20.88094,-72.87956,81.51214,0.00005,-0.391,35.92,37.02,36.49
2026-01-23T22:00:00.000000,BTC-13FEB26-89000-C,13FEB26,2026-02-13,89000.0,call,6.6,8.3,26.08888,-73.90856,83.79017,0.00005,0.55815,35.6,36.14,35.99
2026-01-23T22:00:00.000000,BTC-13FEB26-89000-P,13FEB26,2026-02-13,89000.0,put,18.4,23.4,-23.65684,-73.90737,83.78881,0.00005,-0.44175,35.39,36.46,35.99
2026-01-23T22:00:00.000000,BTC-13FEB26-90000-C,13FEB26,2026-02-13,90000.0,call,40.2,36.5,23.75687,-73.99883,84.68428,0.00005,0.50582,35.11,36.18,35.66
2026-01-23T22:00:00.000000,BTC-13FEB26-90000-P,13FEB26,2026-02-13,90000.0,put,14.5,15.0,-26.55306,-73.99883,84.68428,0.00005,-0.49418,35.3,36.36,35.66
2026-01-23T22:00:00.000000,BTC-13FEB26-91000-C,13FEB26,2026-02-13,91000.0,call,2.4,2.1,21.36307,-72.73826,84.10032,0.00005,0.45282,35.08,35.61,35.29
2026-01-23T22:00:00.000000,BTC-13FEB26-91000-P,13FEB26,2026-02-13,91000.0,put,3.1,5.6,-29.50586,-72.73826,84.10032,0.00005,-0.54718,35.12,36.18,35.29
2026-01-23T22:00:00.000000,BTC-13FEB26-92000-C,13FEB26,2026-02-13,92000.0,call,10.4,6.5,18.96336,-70.32206,82.03606,0.00005,0.40033,34.41,35.5,34.98
2026-01-23T22:00:00.000000,BTC-13FEB26-92000-P,13FEB26,2026-02-13,92000.0,put,1.4,4.3,-32.46457,-70.32206,82.03606,0.00005,-0.59967,34.3,35.94,34.98
2026-01-23T22:00:00.000000,BTC-13FEB26-93000-C,13FEB26,2026-02-13,93000.0,call,80.7,79.1,16.66723,-67.44135,78.69403,0.00005,0.35074,34.2,35.34,34.97
2026-01-23T22:00:00.000000,BTC-13FEB26-93000-P,13FEB26,2026-02-13,93000.0,put,0.0,0.0,-35.3197,-67.44135,78.69403,0.00005,-0.64926,33.93,36.21,34.97
2026-01-23T22:00:00.000000,BTC-13FEB26-94000-C,13FEB26,2026-02-13,94000.0,call,209.9,493.8,14.49223,-63.64426,74.26339,0.00005,0.30409,33.93,35.14,34.97
2026-01-23T22:00:00.000000,BTC-13FEB26-94000-P,13FEB26,2026-02-13,94000.0,put,0.0,0.0,-38.0537,-63.64426,74.26339,0.00005,-0.69591,33.47,35.89,34.97
2026-01-23T22:00:00.000000,BTC-13FEB26-95000-C,13FEB26,2026-02-13,95000.0,call,129.0,116.0,12.46325,-59.09707,68.97281,0.00004,0.26082,34.29,34.95,34.96
2026-01-23T22:00:00.000000,BTC-13FEB26-95000-P,13FEB26,2026-02-13,95000.0,put,2.7,1.8,-40.64167,-59.09707,68.97281,0.00004,-0.73918,32.95,36.86,34.96
2026-01-23T22:00:00.000000,BTC-13FEB26-96000-C,13FEB26,2026-02-13,96000.0,call,288.4,323.7,10.58741,-53.92177,63.02371,0.00004,0.22101,34.09,34.81,34.91
2026-01-23T22:00:00.000000,BTC-13FEB26-96000-P,13FEB26,2026-02-13,96000.0,put,0.0,0.0,-43.07544,-53.92509,63.0276,0.00004,-0.77897,33.14,36.7,34.91
2026-01-23T22:00:00.000000,BTC-24JAN26-80000-C,24JAN26,2026-01-24,80000.0,call,0.0,1.6,0.88429,-0.19185,0.00448,0.0,0.99996,0.0,193.19,85.63
2026-01-23T22:00:00.000000,BTC-24JAN26-80000-P,24JAN26,2026-01-24,80000.0,put,221.9,121.6,-0.00004,-0.02088,0.00448,0.0,-0.00004,0.0,138.03,85.63
2026-01-23T22:00:00.000000,BTC-24JAN26-82000-C,24JAN26,2026-01-24,82000.0,call,0.1,0.1,0.90611,-1.34979,0.03473,0.0,0.99968,0.0,167.75,77.73
2026-01-23T22:00:00.000000,BTC-24JAN26-82000-P,24JAN26,2026-01-24,82000.0,put,54.2,167.3,-0.00032,-0.18957,0.03473,0.0,-0.00032,0.0,110.85,77.73
2026-01-23T22:00:00.000000,BTC-24JAN26-84000-C,24JAN26,2026-01-24,84000.0,call,0.0,0.1,0.92656,-6.27824,0.1876,0.0,0.99801,0.0,137.73,66.93
2026-01-23T22:00:00.000000,BTC-24JAN26-84000-P,24JAN26,2026-01-24,84000.0,put,22.1,84.7,-0.00198,-1.16206,0.1876,0.0,-0.00199,0.0,83.67,66.93
2026-01-23T22:00:00.000000,BTC-24JAN26-85000-C,24JAN26,2026-01-24,85000.0,call,2.0,1.0,0.93052,-24.29816,0.73019,0.00001,0.99091,0.0,111.49,66.55
2026-01-23T22:00:00.000000,BTC-24JAN26-85000-P,24JAN26,2026-01-24,85000.0,put,22.0,130.5,-0.00907,-6.08576,0.73019,0.00001,-0.00909,0.0,77.34,66.55
2026-01-23T22:00:00.000000,BTC-24JAN26-86000-C,24JAN26,2026-01-24,86000.0,call,0.0,0.0,0.92877,-47.12465,1.55851,0.00003,0.97807,0.0,95.04,60.47
2026-01-23T22:00:00.000000,BTC-24JAN26-86000-P,24JAN26,2026-01-24,86000.0,put,254.2,325.7,-0.02187,-14.76877,1.55851,0.00003,-0.02193,56.13,62.37,60.47
2026-01-23T22:00:00.000000,BTC-24JAN26-87000-C,24JAN26,2026-01-24,87000.0,call,13.9,13.5,0.93298,-44.86144,1.96088,0.00005,0.97115,0.0,69.27,45.76
2026-01-23T22:00:00.000000,BTC-24JAN26-87000-P,24JAN26,2026-01-24,87000.0,put,437.4,379.1,-0.02872,-15.21788,1.96088,0.00005,-0.02885,0.0,50.72,45.76
2026-01-23T22:00:00.000000,BTC-24JAN26-88000-C,24JAN26,2026-01-24,88000.0,call,2.3,13.2,0.91967,-52.44778,3.23489,0.00011,0.9466,0.0,50.71,32.43
2026-01-23T22:00:00.000000,BTC-24JAN26-88000-P,24JAN26,2026-01-24,88000.0,put,80.5,130.1,-0.05309,-21.85676,3.23489,0.00011,-0.0534,31.14,36.19,32.43
2026-01-23T22:00:00.000000,BTC-24JAN26-89000-C,24JAN26,2026-01-24,89000.0,call,28.5,28.3,0.81551,-71.52533,7.51795,0.00045,0.83054,0.0,28.38,19.03
2026-01-23T22:00:00.000000,BTC-24JAN26-89000-P,24JAN26,2026-01-24,89000.0,put,304.5,249.1,-0.1683,-51.40369,7.51795,0.00045,-0.16946,16.83,20.48,19.03
2026-01-23T22:00:00.000000,BTC-24JAN26-90000-C,24JAN26,2026-01-24,90000.0,call,281.0,235.3,0.18778,-54.72113,8.0871,0.00052,0.19033,15.1,18.55,17.59
2026-01-23T22:00:00.000000,BTC-24JAN26-90000-P,24JAN26,2026-01-24,90000.0,put,96.0,146.3,-0.80708,-71.11843,8.0871,0.00052,-0.80967,0.0,20.04,17.59
2026-01-23T22:00:00.000000,BTC-24JAN26-91000-C,24JAN26,2026-01-24,91000.0,call,842.3,675.8,0.04484,-15.95868,2.84605,0.00011,0.04548,0.0,29.4,28.73
2026-01-23T22:00:00.000000,BTC-24JAN26-91000-P,24JAN26,2026-01-24,91000.0,put,13.5,19.3,-0.96108,-40.88763,2.84605,0.00011,-0.95452,0.0,46.36,28.73
2026-01-23T22:00:00.000000,BTC-24JAN26-92000-C,24JAN26,2026-01-24,92000.0,call,148.6,242.1,0.00397,-1.13642,0.35442,0.00001,0.00402,0.0,44.63,30.72
2026-01-23T22:00:00.000000,BTC-24JAN26-92000-P,24JAN26,2026-01-24,92000.0,put,4.3,14.0,-1.013,-5.44426,0.35442,0.00001,-0.99598,0.0,63.5,30.72
2026-01-23T22:00:00.000000,BTC-24JAN26-93000-C,24JAN26,2026-01-24,93000.0,call,63.9,84.8,0.00021,-0.05019,0.02356,0.0,0.00021,0.0,58.89,32.29
2026-01-23T22:00:00.000000,BTC-24JAN26-93000-P,24JAN26,2026-01-24,93000.0,put,0.1,0.2,-1.02782,-0.38042,0.02356,0.0,-0.99979,0.0,87.49,32.29
2026-01-23T22:00:00.000000,BTC-24JAN26-94000-C,24JAN26,2026-01-24,94000.0,call,62.8,149.4,0.0002,-0.06212,0.02291,0.0,0.0002,0.0,72.49,41.29
2026-01-23T22:00:00.000000,BTC-24JAN26-94000-P,24JAN26,2026-01-24,94000.0,put,0.1,2.5,-1.03888,-0.47296,0.02291,0.0,-0.9998,0.0,101.75,41.29
2026-01-23T22:00:00.000000,BTC-24JAN26-96000-C,24JAN26,2026-01-24,96000.0,call,22.4,54.3,0.00006,-0.02166,0.00705,0.0,0.00006,0.0,98.28,54.24
2026-01-23T22:00:00.000000,BTC-24JAN26-96000-P,24JAN26,2026-01-24,96000.0,put,0.0,0.0,-1.06113,-0.19109,0.00705,0.0,-0.99994,0.0,137.98,54.24
2026-01-23T22:00:00.000000,BTC-24JAN26-98000-C,24JAN26,2026-01-24,98000.0,call,181.8,178.4,0.0,-0.00058,0.00024,0.0,0.0,0.0,122.65,58.34
2026-01-23T22:00:00.000000,BTC-24JAN26-98000-P,24JAN26,2026-01-24,98000.0,put,0.0,0.0,-1.08329,-0.00713,0.00024,0.0,-1.0,0.0,159.15,58.34
2026-01-23T22:00:00.000000,BTC-25DEC26-100000-C,25DEC26,2026-12-25,100000.0,call,0.9,54.6,327.58166,-24.78711,357.40653,0.00001,0.53113,46.3,46.83,46.52
2026-01-23T22:00:00.000000,BTC-25DEC26-100000-P,25DEC26,2026-12-25,100000.0,put,0.0,98.1,-591.32737,-24.78723,357.40829,0.00001,-0.46887,46.11,47.16,46.52
2026-01-23T22:00:00.000000,BTC-25DEC26-105000-C,25DEC26,2026-12-25,105000.0,call,5.2,183.5,305.40283,-24.70951,358.29356,0.00001,0.48645,46.02,46.54,46.26
2026-01-23T22:00:00.000000,BTC-25DEC26-105000-P,25DEC26,2026-12-25,105000.0,put,0.0,100.4,-659.45648,-24.70951,358.29356,0.00001,-0.51355,45.74,46.92,46.26
2026-01-23T22:00:00.000000,BTC-25DEC26-110000-C,25DEC26,2026-12-25,110000.0,call,0.0,109.0,282.99522,-24.37468,354.93744,0.00001,0.4438,45.86,46.39,46.07
2026-01-23T22:00:00.000000,BTC-25DEC26-110000-P,25DEC26,2026-12-25,110000.0,put,0.0,2.2,-727.81437,-24.37449,354.93464,0.00001,-0.5562,45.49,46.81,46.07
2026-01-23T22:00:00.000000,BTC-25DEC26-115000-C,25DEC26,2026-12-25,115000.0,call,0.0,11.4,261.14026,-23.90891,348.15498,0.00001,0.40439,45.73,46.27,46.07
2026-01-23T22:00:00.000000,BTC-25DEC26-115000-P,25DEC26,2026-12-25,115000.0,put,0.0,0.0,-795.6104,-23.90891,348.15498,0.00001,-0.59561,45.26,46.74,46.07
2026-01-23T22:00:00.000000,BTC-25DEC26-120000-C,25DEC26,2026-12-25,120000.0,call,1.0,168.5,240.06136,-23.24941,338.55255,0.00001,0.36754,45.55,46.24,46.07
2026-01-23T22:00:00.000000,BTC-25DEC26-120000-P,25DEC26,2026-12-25,120000.0,put,0.0,0.1,-862.63498,-23.24941,338.55255,0.00001,-0.63246,45.11,46.63,46.07
2026-01-23T22:00:00.000000,BTC-25DEC26-125000-C,25DEC26,2026-12-25,125000.0,call,0.4,23.1,219.8987,-22.42447,326.67604,0.00001,0.33317,45.65,46.08,46.05
2026-01-23T22:00:00.000000,BTC-25DEC26-125000-P,25DEC26,2026-12-25,125000.0,put,0.0,0.0,-928.74332,-22.42447,326.67604,0.00001,-0.66683,44.95,46.53,46.05
2026-01-23T22:00:00.000000,BTC-25DEC26-130000-C,25DEC26,2026-12-25,130000.0,call,0.0,322.8,200.89985,-21.49937,313.172,0.00001,0.30155,45.5,46.1,46.05
2026-01-23T22:00:00.000000,BTC-25DEC26-130000-P,25DEC26,2026-12-25,130000.0,put,0.0,46.5,-993.68786,-21.49937,313.172,0.00001,-0.69845,44.97,46.77,46.05
2026-01-23T22:00:00.000000,BTC-25DEC26-135000-C,25DEC26,2026-12-25,135000.0,call,0.0,11.0,183.12823,-20.50072,298.52583,0.00001,0.27256,45.6,46.08,46.07
2026-01-23T22:00:00.000000,BTC-25DEC26-135000-P,25DEC26,2026-12-25,135000.0,put,0.0,0.0,-1057.40516,-20.50072,298.52583,0.00001,-0.72744,44.78,46.83,46.07
